testsuite,classname,name,priority,cve_number,failure_message
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-minimal-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2017-1000158,MEDIUM,2017-1000158,python: Integer overflow in PyString_DecodeEscape results in heap-base buffer overflow
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-minimal-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2018-1000802,MEDIUM,2018-1000802,python: Command injection in the shutil module
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-minimal-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2018-14647,MEDIUM,2018-14647,python: Missing salt initialization in _elementtree.c module
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-minimal-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1000030,LOW,2018-1000030,python: Heap-Buffer-Overflow and Heap-Use-After-Free in Objects/fileobject.c
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-minimal-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1060,LOW,2018-1060,python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-minimal-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1061,LOW,2018-1061,python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-0772,MEDIUM,2016-0772,python: smtplib StartTLS stripping attack
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-1000110,MEDIUM,2016-1000110,Python CGIHandler: sets environmental variable based on user supplied Proxy request header
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-5636,MEDIUM,2016-5636,python: Heap overflow in zipimporter module
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2016-5699,MEDIUM,2016-5699,python: http protocol steam injection attack
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2017-1000158,MEDIUM,2017-1000158,python: Integer overflow in PyString_DecodeEscape results in heap-base buffer overflow
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2018-1000802,MEDIUM,2018-1000802,python: Command injection in the shutil module
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[MEDIUM] CVE-2018-14647,MEDIUM,2018-14647,python: Missing salt initialization in _elementtree.c module
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1000030,LOW,2018-1000030,python: Heap-Buffer-Overflow and Heap-Use-After-Free in Objects/fileobject.c
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1060,LOW,2018-1060,python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
hackersploit/bwapp-docker (ubuntu 14.04),libpython2.7-stdlib-2.7.6-8ubuntu0.2,[LOW] CVE-2018-1061,LOW,2018-1061,python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-0772,MEDIUM,2016-0772,python: smtplib StartTLS stripping attack
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-1000110,MEDIUM,2016-1000110,Python CGIHandler: sets environmental variable based on user supplied Proxy request header
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-5636,MEDIUM,2016-5636,python: Heap overflow in zipimporter module
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-5699,MEDIUM,2016-5699,python: http protocol steam injection attack
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2017-1000158,MEDIUM,2017-1000158,python: Integer overflow in PyString_DecodeEscape results in heap-base buffer overflow
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2018-1000802,MEDIUM,2018-1000802,python: Command injection in the shutil module
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2018-14647,MEDIUM,2018-14647,python: Missing salt initialization in _elementtree.c module
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[LOW] CVE-2018-1060,LOW,2018-1060,python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-minimal-3.4.3-1ubuntu1~14.04.3,[LOW] CVE-2018-1061,LOW,2018-1061,python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-0772,MEDIUM,2016-0772,python: smtplib StartTLS stripping attack
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-1000110,MEDIUM,2016-1000110,Python CGIHandler: sets environmental variable based on user supplied Proxy request header
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-5636,MEDIUM,2016-5636,python: Heap overflow in zipimporter module
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2016-5699,MEDIUM,2016-5699,python: http protocol steam injection attack
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2017-1000158,MEDIUM,2017-1000158,python: Integer overflow in PyString_DecodeEscape results in heap-base buffer overflow
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2018-1000802,MEDIUM,2018-1000802,python: Command injection in the shutil module
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[MEDIUM] CVE-2018-14647,MEDIUM,2018-14647,python: Missing salt initialization in _elementtree.c module
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[LOW] CVE-2018-1060,LOW,2018-1060,python: DOS via regular expression catastrophic backtracking in apop() method in pop3lib
hackersploit/bwapp-docker (ubuntu 14.04),libpython3.4-stdlib-3.4.3-1ubuntu1~14.04.3,[LOW] CVE-2018-1061,LOW,2018-1061,python: DOS via regular expression backtracking in difflib.IS_LINE_JUNK method in difflib
hackersploit/bwapp-docker (ubuntu 14.04),libroken18-heimdal-1.6~git20131207+dfsg-1ubuntu1.1,[MEDIUM] CVE-2017-11103,MEDIUM,2017-11103,krb5: Metadata taken from the unauthenticated plaintext
hackersploit/bwapp-docker (ubuntu 14.04),librtmp0-2.4+20121230.gitdf6c518-1,[MEDIUM] CVE-2015-8270,MEDIUM,2015-8270,The AMF3ReadString function in amf.c in RTMPDump 2.4 allows remote RTM ...
hackersploit/bwapp-docker (ubuntu 14.04),librtmp0-2.4+20121230.gitdf6c518-1,[MEDIUM] CVE-2015-8271,MEDIUM,2015-8271,The AMF3CD_AddProp function in amf.c in RTMPDump 2.4 allows remote RTM ...
hackersploit/bwapp-docker (ubuntu 14.04),librtmp0-2.4+20121230.gitdf6c518-1,[MEDIUM] CVE-2015-8272,MEDIUM,2015-8272,RTMPDump 2.4 allows remote attackers to trigger a denial of service (N ...
hackersploit/bwapp-docker (ubuntu 14.04),libsqlite3-0-3.8.2-1ubuntu2.1,[LOW] CVE-2018-8740,LOW,2018-8740,sqlite: NULL pointer dereference with databases with schema corrupted with CREATE TABLE AS allows for denial of service
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[HIGH] CVE-2016-2107,HIGH,2016-2107,openssl: Padding oracle in AES-NI CBC MAC check
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[HIGH] CVE-2016-2108,HIGH,2016-2108,openssl: Memory corruption in the ASN.1 encoder
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[HIGH] CVE-2016-6304,HIGH,2016-6304,openssl: OCSP Status Request extension unbounded memory growth
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2016-2109,MEDIUM,2016-2109,openssl: ASN.1 BIO handling of large amounts of data
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2016-2842,MEDIUM,2016-2842,openssl: doapr_outch function does not verify that certain memory allocation succeeds
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2016-6303,MEDIUM,2016-6303,openssl: Integer overflow in MDC2_Update()
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2016-6306,MEDIUM,2016-6306,openssl: certificate message OOB reads
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2016-7056,MEDIUM,2016-7056,openssl: ECDSA P-256 timing attack key recovery
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2017-3731,MEDIUM,2017-3731,openssl: Truncated packet could crash via OOB read
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[MEDIUM] CVE-2018-0739,MEDIUM,2018-0739,openssl: Handling of crafted recursive ASN.1 structures can cause a stack overflow and resulting denial of service
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-0702,LOW,2016-0702,OpenSSL: Side channel attack on modular exponentiation
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-0705,LOW,2016-0705,OpenSSL: Double-free in DSA code
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-0797,LOW,2016-0797,OpenSSL: BN_hex2bn/BN_dec2bn NULL pointer deref/heap corruption
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-0798,LOW,2016-0798,OpenSSL: Avoid memory leak in SRP
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-0799,LOW,2016-0799,OpenSSL: Fix memory issues in BIO_*printf functions
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2105,LOW,2016-2105,openssl: EVP_EncodeUpdate overflow
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2106,LOW,2016-2106,openssl: EVP_EncryptUpdate overflow
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2177,LOW,2016-2177,openssl: Possible integer overflow vulnerabilities in codebase
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2178,LOW,2016-2178,openssl: Non-constant time codepath followed for certain operations in DSA implementation
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2179,LOW,2016-2179,openssl: DTLS memory exhaustion DoS when messages are not removed from fragment buffer
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2180,LOW,2016-2180,OpenSSL: OOB read in TS_OBJ_print_bio()
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2181,LOW,2016-2181,openssl: DTLS replay protection bypass allows DoS against DTLS connection
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2182,LOW,2016-2182,openssl: Out-of-bounds write caused by unchecked errors in BN_bn2dec()
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-2183,LOW,2016-2183,SSL/TLS: Birthday attack against 64-bit block ciphers (SWEET32)
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-6302,LOW,2016-6302,openssl: Insufficient TLS session ticket HMAC length checks
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2016-8610,LOW,2016-8610,SSL/TLS: Malformed plain-text ALERT packets could cause remote DoS
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2017-3735,LOW,2017-3735,openssl: Malformed X.509 IPAdressFamily could cause OOB read
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2018-0495,LOW,2018-0495,ROHNP: Key Extraction Side Channel in Multiple Crypto Libraries
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2018-0732,LOW,2018-0732,openssl: Malicious server can send large prime to client during DH(E) TLS handshake causing the client to hang
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2018-0734,LOW,2018-0734,openssl: timing side channel attack in the DSA signature algorithm
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2018-0737,LOW,2018-0737,openssl: RSA key generation cache timing vulnerability in crypto/rsa/rsa_gen.c allows attackers to recover private keys
hackersploit/bwapp-docker (ubuntu 14.04),libssl1.0.0-1.0.1f-1ubuntu2.16,[LOW] CVE-2018-5407,LOW,2018-5407,openssl: Side-channel vulnerability on SMT/Hyper-Threading architectures (PortSmash)
hackersploit/bwapp-docker (ubuntu 14.04),libtasn1-6-3.4-3ubuntu0.3,[MEDIUM] CVE-2016-4008,MEDIUM,2016-4008,libtasn1: infinite loop while parsing DER certificates
hackersploit/bwapp-docker (ubuntu 14.04),libtasn1-6-3.4-3ubuntu0.3,[MEDIUM] CVE-2017-6891,MEDIUM,2017-6891,libtasn1: Stack-based buffer overflow in asn1_find_node()
hackersploit/bwapp-docker (ubuntu 14.04),libtasn1-6-3.4-3ubuntu0.3,[LOW] CVE-2017-10790,LOW,2017-10790,libtasn1: NULL pointer dereference in the _asn1_check_identifier function
hackersploit/bwapp-docker (ubuntu 14.04),libudev1-204-5ubuntu20.15,[MEDIUM] CVE-2018-1049,MEDIUM,2018-1049,systemd: automount: access to automounted volumes can lock up
hackersploit/bwapp-docker (ubuntu 14.04),libudev1-204-5ubuntu20.15,[MEDIUM] CVE-2019-3842,MEDIUM,2019-3842,"systemd: Spoofing of XDG_SEAT allows for actions to be checked against ""allow_active"" instead of ""allow_any"""
hackersploit/bwapp-docker (ubuntu 14.04),libwind0-heimdal-1.6~git20131207+dfsg-1ubuntu1.1,[MEDIUM] CVE-2017-11103,MEDIUM,2017-11103,krb5: Metadata taken from the unauthenticated plaintext
hackersploit/bwapp-docker (ubuntu 14.04),libx11-6-2:1.6.2-1ubuntu2,[MEDIUM] CVE-2018-14598,MEDIUM,2018-14598,libX11: Crash on invalid reply in XListExtensions in ListExt.c
hackersploit/bwapp-docker (ubuntu 14.04),libx11-6-2:1.6.2-1ubuntu2,[MEDIUM] CVE-2018-14599,MEDIUM,2018-14599,libX11: Off-by-one error in XListExtensions in ListExt.c
hackersploit/bwapp-docker (ubuntu 14.04),libx11-6-2:1.6.2-1ubuntu2,[MEDIUM] CVE-2018-14600,MEDIUM,2018-14600,libX11: Out of Bounds write in XListExtensions in ListExt.c
hackersploit/bwapp-docker (ubuntu 14.04),libx11-6-2:1.6.2-1ubuntu2,[LOW] CVE-2016-7942,LOW,2016-7942,libX11: Insufficient validation of server responses in XGetImage()
hackersploit/bwapp-docker (ubuntu 14.04),libx11-6-2:1.6.2-1ubuntu2,[LOW] CVE-2016-7943,LOW,2016-7943,libX11: Insufficient validation of server responses in FontNames
hackersploit/bwapp-docker (ubuntu 14.04),libx11-data-2:1.6.2-1ubuntu2,[MEDIUM] CVE-2018-14598,MEDIUM,2018-14598,libX11: Crash on invalid reply in XListExtensions in ListExt.c
hackersploit/bwapp-docker (ubuntu 14.04),libx11-data-2:1.6.2-1ubuntu2,[MEDIUM] CVE-2018-14599,MEDIUM,2018-14599,libX11: Off-by-one error in XListExtensions in ListExt.c
hackersploit/bwapp-docker (ubuntu 14.04),libx11-data-2:1.6.2-1ubuntu2,[MEDIUM] CVE-2018-14600,MEDIUM,2018-14600,libX11: Out of Bounds write in XListExtensions in ListExt.c
hackersploit/bwapp-docker (ubuntu 14.04),libx11-data-2:1.6.2-1ubuntu2,[LOW] CVE-2016-7942,LOW,2016-7942,libX11: Insufficient validation of server responses in XGetImage()
hackersploit/bwapp-docker (ubuntu 14.04),libx11-data-2:1.6.2-1ubuntu2,[LOW] CVE-2016-7943,LOW,2016-7943,libX11: Insufficient validation of server responses in FontNames
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1762,MEDIUM,2016-1762,libxml2: Heap-based buffer-overread in xmlNextChar
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1833,MEDIUM,2016-1833,libxml2: Heap-based buffer overread in htmlCurrentChar
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1834,MEDIUM,2016-1834,libxml2: Heap-buffer-overflow in xmlStrncat
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1835,MEDIUM,2016-1835,libxml2: Heap use-after-free in xmlSAX2AttributeNs
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1836,MEDIUM,2016-1836,libxml2: Heap use-after-free in xmlDictComputeFastKey
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1837,MEDIUM,2016-1837,libxml2: Heap use-after-free in htmlPArsePubidLiteral and htmlParseSystemiteral
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1838,MEDIUM,2016-1838,libxml2: Heap-based buffer overread in xmlPArserPrintFileContextInternal
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1839,MEDIUM,2016-1839,libxml2: Heap-based buffer overread in xmlDictAddString
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-1840,MEDIUM,2016-1840,libxml2: Heap-buffer-overflow in xmlFAParserPosCharGroup
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-4658,MEDIUM,2016-4658,libxml2: Use after free via namespace node in XPointer ranges
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2016-5131,MEDIUM,2016-5131,libxml2: Use after free triggered by XPointer paths beginning with range-to
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-0663,MEDIUM,2017-0663,libxml2: Heap buffer overflow in xmlAddID
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-15412,MEDIUM,2017-15412,libxml2: Use after free in xmlXPathCompOpEvalPositionalPredicate() function in xpath.c
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-7375,MEDIUM,2017-7375,libxml2: Missing validation for external entities in xmlParsePEReference
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-7376,MEDIUM,2017-7376,libxml2: Incorrect limit used for port values
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-9047,MEDIUM,2017-9047,libxml2: Buffer overflow in function xmlSnprintfElementContent
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-9048,MEDIUM,2017-9048,libxml2: Stack-based buffer overflow in function xmlSnprintfElementContent
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-9049,MEDIUM,2017-9049,libxml2: Heap-based buffer over-read in function xmlDictComputeFastKey
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2017-9050,MEDIUM,2017-9050,libxml2: Heap-based buffer over-read in function xmlDictAddString
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2018-14404,MEDIUM,2018-14404,libxml2: NULL pointer dereference in xmlXPathCompOpEval() function in xpath.c
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[MEDIUM] CVE-2018-14567,MEDIUM,2018-14567,libxml2: Infinite loop caused by incorrect error detection during LZMA decompression
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2015-8806,LOW,2015-8806,libxml2: heap-buffer overread in dict.c
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-2073,LOW,2016-2073,libxml2: out-of-bounds read in htmlParseNameComplex()
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-3627,LOW,2016-3627,libxml2: stack exhaustion while parsing xml files in recovery mode
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-3705,LOW,2016-3705,libxml2: stack overflow before detecting invalid XML file
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-4447,LOW,2016-4447,libxml2: Heap-based buffer underreads due to xmlParseName
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-4448,LOW,2016-4448,libxml2: Format string vulnerability
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-4449,LOW,2016-4449,libxml2: Inappropriate fetch of entities content
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-4483,LOW,2016-4483,libxml2: out-of-bounds read
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2016-9318,LOW,2016-9318,libxml2: XML External Entity vulnerability
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2017-16932,LOW,2017-16932,libxml2: Infinite recursion in parameter entities
hackersploit/bwapp-docker (ubuntu 14.04),libxml2-2.9.1+dfsg1-3ubuntu4.7,[LOW] CVE-2017-18258,LOW,2017-18258,libxml2: Unrestricted memory usage in xz_head() function in xzlib.c
hackersploit/bwapp-docker (ubuntu 14.04),login-1:4.1.5.1-1ubuntu9.1,[MEDIUM] CVE-2016-6252,MEDIUM,2016-6252,shadow-utils: Incorrect integer handling results in LPE
hackersploit/bwapp-docker (ubuntu 14.04),login-1:4.1.5.1-1ubuntu9.1,[MEDIUM] CVE-2017-2616,MEDIUM,2017-2616,util-linux: Sending SIGKILL to other processes with root privileges via su
hackersploit/bwapp-docker (ubuntu 14.04),multiarch-support-2.19-0ubuntu6.6,[HIGH] CVE-2015-7547,HIGH,2015-7547,glibc: getaddrinfo stack-based buffer overflow
